# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-07-13 22:30:42 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03287500 KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03287500
#    DD parameter   Description
#    01   00010     Temperature, water, degrees Celsius
#    02   00060     Discharge, cubic feet per second
#    07   00065     Gage height, feet
#    22   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	01_00010	01_00010_cd	02_00060	02_00060_cd	07_00065	07_00065_cd	22_00045	22_00045_cd
USGS	03287500	2016-07-11 22:45	EDT	25.9	P	12800	P	10.35	P	0.00	P
USGS	03287500	2016-07-11 23:00	EDT	26.0	P	12800	P	10.35	P	0.00	P
USGS	03287500	2016-07-11 23:15	EDT	25.9	P	12800	P	10.34	P	0.00	P
USGS	03287500	2016-07-11 23:30	EDT	25.8	P	12800	P	10.34	P	0.00	P
USGS	03287500	2016-07-11 23:45	EDT	25.8	P	12700	P	10.33	P	0.00	P
USGS	03287500	2016-07-12 00:00	EDT	25.8	P	12700	P	10.32	P	0.00	P
USGS	03287500	2016-07-12 00:15	EDT	25.8	P	12700	P	10.32	P	0.00	P
USGS	03287500	2016-07-12 00:30	EDT	25.8	P	12600	P	10.31	P	0.00	P
USGS	03287500	2016-07-12 00:45	EDT	25.8	P	12500	P	10.30	P	0.00	P
USGS	03287500	2016-07-12 01:00	EDT	25.8	P	12500	P	10.29	P	0.00	P
USGS	03287500	2016-07-12 01:15	EDT	25.8	P	12400	P	10.28	P	0.00	P
USGS	03287500	2016-07-12 01:30	EDT	25.9	P	12400	P	10.27	P	0.00	P
USGS	03287500	2016-07-12 01:45	EDT	25.9	P	12300	P	10.26	P	0.00	P
USGS	03287500	2016-07-12 02:00	EDT	25.8	P	12300	P	10.25	P	0.00	P
USGS	03287500	2016-07-12 02:15	EDT	25.8	P	12200	P	10.23	P	0.00	P
USGS	03287500	2016-07-12 02:30	EDT	25.8	P	12100	P	10.22	P	0.00	P
USGS	03287500	2016-07-12 02:45	EDT	25.7	P	12100	P	10.22	P	0.00	P
USGS	03287500	2016-07-12 03:00	EDT	25.7	P	12000	P	10.20	P	0.00	P
USGS	03287500	2016-07-12 03:15	EDT	25.7	P	12000	P	10.19	P	0.00	P
USGS	03287500	2016-07-12 03:30	EDT	25.7	P	11900	P	10.18	P	0.00	P
USGS	03287500	2016-07-12 03:45	EDT	25.7	P	11800	P	10.16	P	0.00	P
USGS	03287500	2016-07-12 04:00	EDT	25.6	P	11700	P	10.14	P	0.00	P
USGS	03287500	2016-07-12 04:15	EDT	25.6	P	11700	P	10.13	P	0.00	P
USGS	03287500	2016-07-12 04:30	EDT	25.6	P	11600	P	10.11	P	0.00	P
USGS	03287500	2016-07-12 04:45	EDT	25.6	P	11500	P	10.10	P	0.00	P
USGS	03287500	2016-07-12 05:00	EDT	25.6	P	11500	P	10.09	P	0.00	P
USGS	03287500	2016-07-12 05:15	EDT	25.5	P	11400	P	10.07	P	0.00	P
USGS	03287500	2016-07-12 05:30	EDT	25.5	P	11300	P	10.06	P	0.00	P
USGS	03287500	2016-07-12 05:45	EDT	25.5	P	11200	P	10.04	P	0.00	P
USGS	03287500	2016-07-12 06:00	EDT	25.5	P	11200	P	10.03	P	0.00	P
USGS	03287500	2016-07-12 06:15	EDT	25.5	P	11000	P	10.00	P	0.00	P
USGS	03287500	2016-07-12 06:30	EDT	25.5	P	11000	P	9.99	P	0.00	P
USGS	03287500	2016-07-12 06:45	EDT	25.5	P	10900	P	9.98	P	0.00	P
USGS	03287500	2016-07-12 07:00	EDT	25.5	P	10800	P	9.96	P	0.00	P
USGS	03287500	2016-07-12 07:15	EDT	25.5	P	10800	P	9.95	P	0.00	P
USGS	03287500	2016-07-12 07:30	EDT	25.5	P	10700	P	9.93	P	0.00	P
USGS	03287500	2016-07-12 07:45	EDT	25.5	P	10600	P	9.92	P	0.00	P
USGS	03287500	2016-07-12 08:00	EDT	25.5	P	10500	P	9.90	P	0.00	P
USGS	03287500	2016-07-12 08:15	EDT	25.5	P	10400	P	9.88	P	0.00	P
USGS	03287500	2016-07-12 08:30	EDT	25.5	P	10400	P	9.87	P	0.00	P
USGS	03287500	2016-07-12 08:45	EDT	25.5	P	10300	P	9.85	P	0.00	P
USGS	03287500	2016-07-12 09:00	EDT	25.3	P	10200	P	9.84	P	0.00	P
USGS	03287500	2016-07-12 09:15	EDT	25.3	P	10100	P	9.82	P	0.00	P
USGS	03287500	2016-07-12 09:30	EDT	25.3	P	10100	P	9.81	P	0.00	P
USGS	03287500	2016-07-12 09:45	EDT	25.5	P	10000	P	9.79	P	0.00	P
USGS	03287500	2016-07-12 10:00	EDT	25.5	P	9960	P	9.78	P	0.00	P
USGS	03287500	2016-07-12 10:15	EDT	25.2	P	9910	P	9.77	P	0.00	P
USGS	03287500	2016-07-12 10:30	EDT	25.5	P	9820	P	9.75	P	0.00	P
USGS	03287500	2016-07-12 10:45	EDT	25.5	P	9770	P	9.74	P	0.00	P
USGS	03287500	2016-07-12 11:00	EDT	25.5	P	9680	P	9.72	P	0.00	P
USGS	03287500	2016-07-12 11:15	EDT	25.6	P	9680	P	9.72	P	0.00	P
USGS	03287500	2016-07-12 11:30	EDT	25.5	P	9590	P	9.70	P	0.00	P
USGS	03287500	2016-07-12 11:45	EDT	24.9	P	9550	P	9.69	P	0.00	P
USGS	03287500	2016-07-12 12:00	EDT	25.1	P	9500	P	9.68	P	0.01	P
USGS	03287500	2016-07-12 12:15	EDT	24.9	P	9450	P	9.67	P	0.02	P
USGS	03287500	2016-07-12 12:30	EDT	25.0	P	9360	P	9.65	P	0.00	P
USGS	03287500	2016-07-12 12:45	EDT	25.1	P	9320	P	9.64	P	0.01	P
USGS	03287500	2016-07-12 13:00	EDT	25.2	P	9270	P	9.63	P	0.00	P
USGS	03287500	2016-07-12 13:15	EDT	25.1	P	9270	P	9.63	P	0.02	P
USGS	03287500	2016-07-12 13:30	EDT	24.9	P	9230	P	9.62	P	0.03	P
USGS	03287500	2016-07-12 13:45	EDT	24.8	P	9180	P	9.61	P	0.02	P
USGS	03287500	2016-07-12 14:00	EDT	24.8	P	9180	P	9.61	P	0.01	P
USGS	03287500	2016-07-12 14:15	EDT	24.8	P	9140	P	9.60	P	0.00	P
USGS	03287500	2016-07-12 14:30	EDT	24.9	P	9090	P	9.59	P	0.00	P
USGS	03287500	2016-07-12 14:45	EDT	24.9	P	9090	P	9.59	P	0.00	P
USGS	03287500	2016-07-12 15:00	EDT	25.0	P	9050	P	9.58	P	0.00	P
USGS	03287500	2016-07-12 15:15	EDT	25.1	P	9000	P	9.57	P	0.00	P
USGS	03287500	2016-07-12 15:30	EDT	25.1	P	8960	P	9.56	P	0.00	P
USGS	03287500	2016-07-12 15:45	EDT	25.5	P	8960	P	9.56	P	0.00	P
USGS	03287500	2016-07-12 16:00	EDT	25.5	P	8910	P	9.55	P	0.00	P
USGS	03287500	2016-07-12 16:15	EDT	25.5	P	8870	P	9.54	P	0.00	P
USGS	03287500	2016-07-12 16:30	EDT	25.5	P	8830	P	9.53	P	0.00	P
USGS	03287500	2016-07-12 16:45	EDT	25.4	P	8780	P	9.52	P	0.00	P
USGS	03287500	2016-07-12 17:00	EDT	25.4	P	8780	P	9.52	P	0.00	P
USGS	03287500	2016-07-12 17:15	EDT	25.4	P	8830	P	9.53	P	0.00	P
USGS	03287500	2016-07-12 17:30	EDT	25.2	P	8780	P	9.52	P	0.00	P
USGS	03287500	2016-07-12 17:45	EDT	24.7	P	8740	P	9.51	P	0.00	P
USGS	03287500	2016-07-12 18:00	EDT	24.7	P	8740	P	9.51	P	0.00	P
USGS	03287500	2016-07-12 18:15	EDT	24.6	P	8690	P	9.50	P	0.00	P
USGS	03287500	2016-07-12 18:30	EDT	24.6	P	8690	P	9.50	P	0.00	P
USGS	03287500	2016-07-12 18:45	EDT	24.6	P	8690	P	9.50	P	0.00	P
USGS	03287500	2016-07-12 19:00	EDT	24.6	P	8650	P	9.49	P	0.00	P
USGS	03287500	2016-07-12 19:15	EDT	25.3	P	8650	P	9.49	P	0.00	P
USGS	03287500	2016-07-12 19:30	EDT	25.3	P	8650	P	9.49	P	0.00	P
USGS	03287500	2016-07-12 19:45	EDT	25.3	P	8650	P	9.49	P	0.00	P
USGS	03287500	2016-07-12 20:00	EDT	25.3	P	8610	P	9.48	P	0.00	P
USGS	03287500	2016-07-12 20:15	EDT	25.3	P	8610	P	9.48	P	0.00	P
USGS	03287500	2016-07-12 20:30	EDT	24.6	P	8610	P	9.48	P	0.00	P
USGS	03287500	2016-07-12 20:45	EDT	24.6	P	8560	P	9.47	P	0.00	P
USGS	03287500	2016-07-12 21:00	EDT	24.6	P	8560	P	9.47	P	0.00	P
USGS	03287500	2016-07-12 21:15	EDT	24.6	P	8520	P	9.46	P	0.00	P
USGS	03287500	2016-07-12 21:30	EDT	24.6	P	8520	P	9.46	P	0.00	P
USGS	03287500	2016-07-12 21:45	EDT	24.5	P	8470	P	9.45	P	0.00	P
USGS	03287500	2016-07-12 22:00	EDT	24.8	P	8470	P	9.45	P	0.00	P
USGS	03287500	2016-07-12 22:15	EDT	24.7	P	8470	P	9.45	P	0.00	P
USGS	03287500	2016-07-12 22:30	EDT	25.1	P	8430	P	9.44	P	0.00	P
USGS	03287500	2016-07-12 22:45	EDT	25.1	P	8430	P	9.44	P	0.00	P
USGS	03287500	2016-07-12 23:00	EDT	25.1	P	8390	P	9.43	P	0.00	P
USGS	03287500	2016-07-12 23:15	EDT	25.0	P	8340	P	9.42	P	0.00	P
USGS	03287500	2016-07-12 23:30	EDT	25.0	P	8340	P	9.42	P	0.00	P
USGS	03287500	2016-07-12 23:45	EDT	25.0	P	8340	P	9.42	P	0.00	P
USGS	03287500	2016-07-13 00:00	EDT	25.0	P	8340	P	9.42	P	0.00	P
USGS	03287500	2016-07-13 00:15	EDT	25.0	P	8300	P	9.41	P	0.00	P
USGS	03287500	2016-07-13 00:30	EDT	25.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2016-07-13 00:45	EDT	25.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2016-07-13 01:00	EDT	25.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2016-07-13 01:15	EDT	25.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2016-07-13 01:30	EDT	24.9	P	8210	P	9.39	P	0.00	P
USGS	03287500	2016-07-13 01:45	EDT	24.9	P	8210	P	9.39	P	0.00	P
USGS	03287500	2016-07-13 02:00	EDT	24.9	P	8170	P	9.38	P	0.00	P
USGS	03287500	2016-07-13 02:15	EDT	24.9	P	8170	P	9.38	P	0.00	P
USGS	03287500	2016-07-13 02:30	EDT	24.9	P	8130	P	9.37	P	0.00	P
USGS	03287500	2016-07-13 02:45	EDT	24.9	P	8130	P	9.37	P	0.00	P
USGS	03287500	2016-07-13 03:00	EDT	24.9	P	8080	P	9.36	P	0.00	P
USGS	03287500	2016-07-13 03:15	EDT	24.9	P	8080	P	9.36	P	0.00	P
USGS	03287500	2016-07-13 03:30	EDT	24.9	P	8040	P	9.35	P	0.00	P
USGS	03287500	2016-07-13 03:45	EDT	24.9	P	8000	P	9.34	P	0.00	P
USGS	03287500	2016-07-13 04:00	EDT	24.9	P	8000	P	9.34	P	0.00	P
USGS	03287500	2016-07-13 04:15	EDT	24.9	P	7960	P	9.33	P	0.00	P
USGS	03287500	2016-07-13 04:30	EDT	24.9	P	7960	P	9.33	P	0.00	P
USGS	03287500	2016-07-13 04:45	EDT	24.9	P	7910	P	9.32	P	0.00	P
USGS	03287500	2016-07-13 05:00	EDT	24.9	P	7910	P	9.32	P	0.00	P
USGS	03287500	2016-07-13 05:15	EDT	24.9	P	7870	P	9.31	P	0.00	P
USGS	03287500	2016-07-13 05:30	EDT	24.9	P	7830	P	9.30	P	0.00	P
USGS	03287500	2016-07-13 05:45	EDT	24.9	P	7790	P	9.29	P	0.00	P
USGS	03287500	2016-07-13 06:00	EDT	24.9	P	7790	P	9.29	P	0.00	P
USGS	03287500	2016-07-13 06:15	EDT	24.9	P	7740	P	9.28	P	0.00	P
USGS	03287500	2016-07-13 06:30	EDT	24.9	P	7740	P	9.28	P	0.00	P
USGS	03287500	2016-07-13 06:45	EDT	24.9	P	7660	P	9.26	P	0.00	P
USGS	03287500	2016-07-13 07:00	EDT	24.9	P	7660	P	9.26	P	0.00	P
USGS	03287500	2016-07-13 07:15	EDT	25.0	P	7620	P	9.25	P	0.00	P
USGS	03287500	2016-07-13 07:30	EDT	25.0	P	7620	P	9.25	P	0.00	P
USGS	03287500	2016-07-13 07:45	EDT	25.0	P	7580	P	9.24	P	0.00	P
USGS	03287500	2016-07-13 08:00	EDT	25.0	P	7540	P	9.23	P	0.00	P
USGS	03287500	2016-07-13 08:15	EDT	25.1	P	7490	P	9.22	P	0.00	P
USGS	03287500	2016-07-13 08:30	EDT	25.0	P	7490	P	9.22	P	0.00	P
USGS	03287500	2016-07-13 08:45	EDT	25.0	P	7450	P	9.21	P	0.00	P
USGS	03287500	2016-07-13 09:00	EDT	25.0	P	7410	P	9.20	P	0.00	P
USGS	03287500	2016-07-13 09:15	EDT	25.0	P	7370	P	9.19	P	0.00	P
USGS	03287500	2016-07-13 09:30	EDT	25.0	P	7330	P	9.18	P	0.00	P
USGS	03287500	2016-07-13 09:45	EDT	25.0	P	7330	P	9.18	P	0.00	P
USGS	03287500	2016-07-13 10:00	EDT	25.0	P	7290	P	9.17	P	0.00	P
USGS	03287500	2016-07-13 10:15	EDT	25.0	P	7290	P	9.17	P	0.00	P
USGS	03287500	2016-07-13 10:30	EDT	25.1	P	7250	P	9.16	P	0.00	P
USGS	03287500	2016-07-13 10:45	EDT	25.1	P	7200	P	9.15	P	0.00	P
USGS	03287500	2016-07-13 11:00	EDT	25.1	P	7200	P	9.15	P	0.00	P
USGS	03287500	2016-07-13 11:15	EDT	25.2	P	7160	P	9.14	P	0.00	P
USGS	03287500	2016-07-13 11:30	EDT	25.2	P	7120	P	9.13	P	0.00	P
USGS	03287500	2016-07-13 11:45	EDT	25.2	P	7120	P	9.13	P	0.00	P
USGS	03287500	2016-07-13 12:00	EDT	25.1	P	7080	P	9.12	P	0.00	P
USGS	03287500	2016-07-13 12:15	EDT	25.2	P	7080	P	9.12	P	0.00	P
USGS	03287500	2016-07-13 12:30	EDT	25.2	P	7080	P	9.12	P	0.00	P
USGS	03287500	2016-07-13 12:45	EDT	25.3	P	7080	P	9.12	P	0.00	P
USGS	03287500	2016-07-13 13:00	EDT	25.3	P	7040	P	9.11	P	0.00	P
USGS	03287500	2016-07-13 13:15	EDT	25.4	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 13:30	EDT	25.3	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 13:45	EDT	25.4	P	7040	P	9.11	P	0.00	P
USGS	03287500	2016-07-13 14:00	EDT	25.5	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 14:15	EDT	25.5	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 14:30	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 14:45	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 15:00	EDT	25.5	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 15:15	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 15:30	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 15:45	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 16:00	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 16:15	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 16:30	EDT	25.5	P	6920	P	9.08	P	0.00	P
USGS	03287500	2016-07-13 16:45	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 17:00	EDT	25.5	P	6920	P	9.08	P	0.00	P
USGS	03287500	2016-07-13 17:15	EDT	25.5	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 17:30	EDT	25.4	P	7000	P	9.10	P	0.00	P
USGS	03287500	2016-07-13 17:45	EDT	25.4	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 18:00	EDT	25.4	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 18:15	EDT	25.4	P	7040	P	9.11	P	0.00	P
USGS	03287500	2016-07-13 18:30	EDT	25.3	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 18:45	EDT	25.3	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 19:00	EDT	25.3	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 19:15	EDT	25.3	P	6920	P	9.08	P	0.00	P
USGS	03287500	2016-07-13 19:30	EDT	25.2	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 19:45	EDT	25.1	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 20:00	EDT	25.0	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 20:15	EDT	25.0	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 20:30	EDT	25.0	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 20:45	EDT	25.0	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 21:00	EDT	24.9	P	6880	P	9.07	P	0.00	P
USGS	03287500	2016-07-13 21:15	EDT	24.9	P	6960	P	9.09	P	0.00	P
USGS	03287500	2016-07-13 21:30	EDT	24.9	P	6960	P	9.09	P	0.00	P
